# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jun 24 07:25:19 2026
#
# User preference: *
#
# CONSTRAINT:  where (tfopwg_disp like '%CP%')
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
2796.01,220076110,CP,05h36m36.65s,84.1527190,+00d53m46.6s,0.8962790,2.6400000,0.104,-0.104,0,2.6290000,0.085,-0.085,0,2459189.9779400,0.000652,-0.000652,0,4.8084980,0.0000063,-0.0000063,0,1.4050000,0.2440000,-0.2440000,0,11010.0000000,10.9882000,-10.9882000,0,15.0839000,1.6587600,-1.6587600,0,67.1926000,,,,797.0000000,,,,11.9160000,0.022,-0.022,0,350.3430000,5.9195000,-5.9195000,0,5449.5000000,227.7000000,-227.7000000,0,4.1300000,0.1200000,-0.1200000,0,1.3800000,0.1400000,-0.1400000,0,2021-06-03 22:07:29,2024-08-22 10:08:01
2803.01,124379043,CP,06h12m27.54s,93.1147400,-23d29m32.99s,-23.4924960,0.7900000,0.026,-0.026,0,11.8770000,0.041,-0.041,0,2459227.3086650,0.000320,-0.000320,0,1.9622920,0.0000014,-0.0000014,0,2.9350000,0.0610000,-0.0610000,0,20910.0000000,1.0725800,-1.0725800,0,17.4523000,0.8244290,-0.8244290,0,2085.5900000,,,,1882.0000000,,,,12.0753000,0.006,-0.006,0,494.8180000,6.5620000,-6.5620000,0,6384.0000000,128.7000000,-128.7000000,0,4.4100000,0.0800000,-0.0800000,0,1.1600000,0.0500000,-0.0500000,0,2021-06-03 22:07:30,2024-08-22 10:08:01
2818.01,151483286,CP,07h56m14.36s,119.0598180,-35d07m00.16s,-35.1167100,-6.1040000,0.038,-0.038,0,-9.0170000,0.043,-0.043,0,2459245.6320190,0.000445,-0.000445,0,4.0397189,0.0000031,-0.0000031,0,3.6550000,0.0610000,-0.0610000,0,15110.0000000,0.8959030,-0.8959030,0,14.2282000,0.6343530,-0.6343530,0,876.8460000,,,,1515.0000000,,,,11.3944000,0.006,-0.006,0,312.6740000,2.2490000,-2.2490000,0,5758.5000000,127.9000000,-127.9000000,0,4.2700000,2.0100000,-2.0100000,0,1.1400000,0.0500000,-0.0500000,0,2021-06-04 00:47:24,2024-08-22 10:08:01
282.01,29781292,CP,04h20m57.19s,65.2383070,-68d06m09.68s,-68.1026880,22.0280000,0.039,-0.039,0,-10.4010000,0.043,-0.043,0,2460129.2863130,0.007451,-0.007451,0,56.0045056,0.0002073,-0.0002073,0,10.4337079,0.2073730,-0.2073730,0,767.9192527,17.1715470,-17.1715470,0,4.6074444,0.2203692,-0.2203692,0,29.9535327,,,,596.6666471,,,,8.9387000,0.006,-0.006,0,139.6110000,0.4280000,-0.4280000,0,6321.0000000,196.0000000,-196.0000000,0,4.2243600,0.2957550,-0.2957550,0,1.4118900,0.0640704,-0.0640704,0,2019-05-07 17:42:35,2023-11-16 16:02:02
282.03,29781292,CP,04h20m57.19s,65.2383070,-68d06m09.68s,-68.1026880,22.0280000,0.039,-0.039,0,-10.4010000,0.043,-0.043,0,2458355.6487260,0.005979,-0.005979,0,84.2607645,0.0008756,-0.0008756,0,10.9250590,0.4659072,-0.4659072,0,440.1660616,21.9591370,-21.9591370,0,3.4359102,0.2032539,-0.2032539,0,17.3744666,,,,520.7120401,,,,8.9387000,0.006,-0.006,0,139.6110000,0.4280000,-0.4280000,0,6321.0000000,196.0000000,-196.0000000,0,4.2243600,0.2957550,-0.2957550,0,1.4118900,0.0640704,-0.0640704,0,2019-06-06 20:53:59,2024-02-13 10:08:02
282.04,29781292,CP,04h20m57.19s,65.2383070,-68d06m09.68s,-68.1026880,22.0280000,0.039,-0.039,0,-10.4010000,0.043,-0.043,0,2460954.3889550,0.005186,-0.005186,0,22.8909897,0.0000631,-0.0000631,0,2.3187085,0.4472446,-0.4472446,0,226.3518918,18.4841794,-18.4841794,0,2.0458121,0.1408684,-0.1408684,0,33.4501329,,,,669.9888907,,,,8.9387000,0.006,-0.006,0,139.6110000,0.4280000,-0.4280000,0,6321.0000000,196.0000000,-196.0000000,0,4.2243600,0.2957550,-0.2957550,0,1.4100000,0.0600000,-0.0600000,0,2021-10-21 22:15:40,2026-04-17 10:08:01
283.01,382626661,CP,07h54m16.63s,118.5693060,-65d26m29.34s,-65.4414820,-30.7700000,0.091,-0.091,0,15.8420000,0.099,-0.099,0,2460940.8624840,0.002078,-0.002078,0,17.6174716,0.0000224,-0.0000224,0,3.6354680,0.8004696,-0.8004696,0,659.8868455,16.3415053,-16.3415053,0,1.9960976,0.1261173,-0.1261173,0,105.7378143,,,,893.3583931,,,,9.6768000,0.006,-0.006,0,82.7013000,0.2112000,-0.2112000,0,5250.0000000,183.0000000,-183.0000000,0,4.6417600,0.2759340,-0.2759340,0,0.8100000,0.0500000,-0.0500000,0,2019-05-07 17:42:43,2026-04-17 10:08:01
2842.01,178162579,CP,07h12m10.61s,108.0442070,-10d38m21.62s,-10.6393400,3.1390000,0.063,-0.063,0,4.1230000,0.062,-0.062,0,2459225.4496030,0.001103,-0.001103,0,3.5514016,0.0000087,-0.0000087,0,2.2070000,0.2420000,-0.2420000,0,8480.0000000,7.1166200,-7.1166200,0,11.8731000,0.7004690,-0.7004690,0,342.1190000,,,,1198.0000000,,,,12.0327000,0.006,-0.006,0,460.9950000,7.5960000,-7.5960000,0,6019.0000000,143.3000000,-143.3000000,0,4.2900000,0.0800000,-0.0800000,0,1.2600000,0.0600000,-0.0600000,0,2021-06-04 00:47:27,2024-08-22 10:08:01
2844.01,387342052,CP,07h20m48.77s,110.2032280,+13d01m07.28s,13.0186900,-3.0420000,0.075,-0.075,0,-5.0450000,0.064,-0.064,0,2459574.3163500,0.001392,-0.001392,0,3.5524144,0.0000101,-0.0000101,0,2.7840000,0.1740000,-0.1740000,0,2060.0000000,0.7478370,-0.7478370,0,8.5293600,0.6417710,-0.6417710,0,1015.5300000,,,,1572.0000000,,,,11.5829000,0.007,-0.007,0,705.8030000,23.6795000,-23.6795000,0,6843.0000000,152.0000000,-152.0000000,0,,,,0,1.8200000,0.1300000,-0.1300000,0,2021-06-04 00:47:28,2025-01-20 12:03:29
286.01,150030205,CP,06h03m56.23s,90.9842760,-60d39m58.81s,-60.6663350,76.0640000,0.048,-0.048,0,-3.4820000,0.040,-0.040,0,2460980.7152270,0.001140,-0.001140,0,4.5117295,0.0000036,-0.0000036,0,1.7906998,0.4242966,-0.4242966,0,306.1299697,9.3904583,-9.3904583,0,1.4896211,0.0988273,-0.0988273,0,889.5826628,,,,1521.4746379,,,,9.1059000,0.006,-0.006,0,59.2293000,0.0746500,-0.0746500,0,5245.0000000,183.0000000,-183.0000000,0,4.5766600,0.2721300,-0.2721300,0,0.7900000,0.0500000,-0.0500000,0,2019-05-07 17:42:37,2026-04-09 16:00:01
286.02,150030205,CP,06h03m56.23s,90.9842760,-60d39m58.81s,-60.6663350,76.0640000,0.048,-0.048,0,-3.4820000,0.040,-0.040,0,2460155.0284020,0.003870,-0.003870,0,39.3619470,0.0001444,-0.0001444,0,4.5350000,1.2530000,-1.2530000,0,552.0000000,43.7879000,-43.7879000,0,1.8455500,0.1420500,-0.1420500,0,22.4437000,,,,606.0000000,,,,9.1059000,0.006,-0.006,0,59.2293000,0.0746500,-0.0746500,0,5245.0000000,183.0000000,-183.0000000,0,4.5766600,0.2721300,-0.2721300,0,0.7900000,0.0500000,-0.0500000,0,2020-03-11 15:13:21,2025-04-21 12:03:49
294.01,188570092,CP,22h36m06.2s,339.0258400,-17d00m01.1s,-17.0003050,-108.6210000,0.090,-0.090,0,-84.4120000,0.078,-0.078,0,2459457.9736210,0.000624,-0.000624,0,7.3279450,0.0000056,-0.0000056,0,2.8960000,0.1180000,-0.1180000,0,13710.0000000,2.2338900,-2.2338900,0,9.4902700,0.7547970,-0.7547970,0,39.3409000,,,,697.0000000,,,,11.3875000,0.006,-0.006,0,127.5890000,0.6115000,-0.6115000,0,4521.0000000,122.6000000,-122.6000000,0,4.5000000,0.1000000,-0.1000000,0,0.7900000,0.0600000,-0.0600000,0,2018-12-20 19:43:30,2022-09-21 10:10:02
2977.01,361343239,CP,09h35m42.36s,143.9265180,-60d21m26.91s,-60.3574760,,,,,,,,,2459331.5278770,0.000477,-0.000477,0,2.3505698,0.0000027,-0.0000027,0,2.7680000,0.1320000,-0.1320000,0,11210.0000000,1.7346400,-1.7346400,0,12.9823000,1.3934200,-1.3934200,0,703.6320000,,,,1434.0000000,,,,11.9383000,0.007,-0.007,0,,,,0,5356.0000000,293.1000000,-293.1000000,0,,,,0,1.2200000,0.1300000,-0.1300000,0,2021-06-04 01:29:37,2024-08-22 10:08:01
2981.01,287145649,CP,10h53m56.97s,163.4873940,-25d31m28.56s,-25.5245990,-7.2320000,0.044,-0.044,0,17.8620000,0.034,-0.034,0,2459302.7190290,0.000896,-0.000896,0,3.6015056,0.0000062,-0.0000062,0,3.0240000,0.0770000,-0.0770000,0,13630.0000000,3.1515300,-3.1515300,0,12.3972000,0.5988800,-0.5988800,0,556.6160000,,,,1353.0000000,,,,12.7533000,0.010,-0.010,0,527.7890000,7.0945000,-7.0945000,0,6055.0000000,134.4000000,-134.4000000,0,4.4600000,0.0800000,-0.0800000,0,1.0300000,0.0500000,-0.0500000,0,2021-06-04 01:29:38,2025-04-21 12:03:49
3023.01,454248975,CP,11h01m15.8s,165.3158230,-72d21m24.13s,-72.3567040,-66.7270000,0.035,-0.035,0,25.6260000,0.031,-0.031,0,2459359.9029820,0.000542,-0.000542,0,3.9014904,0.0000039,-0.0000039,0,4.8300000,0.0900000,-0.0900000,0,9050.0000000,0.4451350,-0.4451350,0,16.2567000,0.8481440,-0.8481440,0,865.6970000,,,,1511.0000000,,,,11.4848000,0.006,-0.006,0,389.9160000,3.1710000,-3.1710000,0,5512.0000000,127.3000000,-127.3000000,0,3.9700000,0.0800000,-0.0800000,0,1.6900000,0.0900000,-0.0900000,0,2021-06-04 01:36:23,2024-08-22 10:08:01
3071.01,452006073,CP,11h33m06.97s,173.2790520,-56d30m12.19s,-56.5033870,-3.3560000,0.053,-0.053,0,5.0270000,0.041,-0.041,0,2459331.9672820,0.001695,-0.001695,0,1.2669382,0.0000044,-0.0000044,0,1.9300000,0.2060000,-0.2060000,0,2580.0000000,2.1932800,-2.1932800,0,7.1353500,0.4057960,-0.4057960,0,2579.6100000,,,,1985.0000000,,,,11.8706000,0.006,-0.006,0,485.2190000,8.8845000,-8.8845000,0,6296.0000000,128.8000000,-128.8000000,0,4.2600000,0.0900000,-0.0900000,0,1.3600000,0.0600000,-0.0600000,0,2021-06-04 01:36:30,2025-04-21 12:03:49
3082.01,428699140,CP,13h03m37.94s,195.9080720,-19d13m08.34s,-19.2189840,-123.8980000,0.073,-0.073,0,-28.3080000,0.051,-0.051,0,2459332.2422760,0.001861,-0.001861,0,1.9268037,0.0000071,-0.0000071,0,1.4000000,0.2140000,-0.2140000,0,2260.0000000,3.5957100,-3.5957100,0,3.4273500,0.3385890,-0.3385890,0,131.6480000,,,,943.0000000,,,,11.7662000,0.006,-0.006,0,113.0480000,0.4545000,-0.4545000,0,4249.0000000,123.4000000,-123.4000000,0,4.5900000,0.1000000,-0.1000000,0,0.6800000,0.0600000,-0.0600000,0,2021-06-04 01:36:32,2024-08-22 10:08:01
3218.01,305739565,CP,13h44m06.37s,206.0265270,-32d31m22.71s,-32.5229750,-20.4410000,0.059,-0.059,0,1.5950000,0.072,-0.072,0,2459329.3343040,0.003743,-0.003743,0,3.3704313,0.0000230,-0.0000230,0,4.6080000,0.4570000,-0.4570000,0,5610.0000000,5.3784700,-5.3784700,0,13.6938000,0.9231010,-0.9231010,0,1466.0400000,,,,1723.0000000,,,,12.8850000,0.006,-0.006,0,942.1220000,28.7330000,-28.7330000,0,5765.0000000,132.2000000,-132.2000000,0,3.9200000,0.0800000,-0.0800000,0,1.8500000,0.1100000,-0.1100000,0,2021-06-04 13:54:26,2025-04-21 12:03:49
3235.01,243641947,CP,13h49m53.72s,207.4738490,-46d03m59.45s,-46.0665140,-170.3760000,0.142,-0.142,0,-64.0230000,0.127,-0.127,0,2459355.5540210,0.000206,-0.000206,0,2.5926199,0.0000012,-0.0000012,0,1.2690000,0.0340000,-0.0340000,0,78210.0000000,17.8007000,-17.8007000,0,11.0137000,0.3767230,-0.3767230,0,13.8883000,,,,537.0000000,,,,13.2486000,0.008,-0.008,0,72.8110000,0.5308000,-0.5308000,0,3375.0000000,157.0000000,-157.0000000,0,4.8500000,,,0,0.3700000,0.0100000,-0.0100000,0,2021-06-04 13:54:29,2024-08-22 10:08:01
3261.01,358070912,CP,03h10m54.85s,47.7285240,-73d31m55.1s,-73.5319720,50.2890000,0.022,-0.022,0,34.5870000,0.022,-0.022,0,2460014.9628100,0.000749,-0.000749,0,0.8831279,0.0000024,-0.0000024,0,1.6516860,0.1284090,-0.1284090,0,2068.0674877,77.9200100,-77.9200100,0,4.3749094,0.4186682,-0.4186682,0,1586.2100083,,,,1609.5701933,,,,12.4923000,0.006,-0.006,0,300.1410000,1.0780000,-1.0780000,0,5151.4000000,124.0000000,-124.0000000,0,4.5100000,0.0800000,-0.0800000,0,0.8600000,0.0500000,-0.0500000,0,2021-06-04 14:05:33,2025-04-21 12:03:49
329.01,169765334,CP,23h25m17.06s,351.3210950,-15d38m04.67s,-15.6346310,52.1330000,0.117,-0.117,0,5.0020000,0.082,-0.082,0,2459090.7974180,0.001934,-0.001934,0,5.7042858,0.0000185,-0.0000185,0,4.0612640,0.4964957,-0.4964957,0,940.9862890,53.5711360,-53.5711360,0,5.0247868,1.8882914,-1.8882914,0,576.8749367,,,,1249.9428806,,,,10.6929000,0.007,-0.007,0,284.3880000,4.1860000,-4.1860000,0,5560.5000000,123.1000000,-123.1000000,0,4.0100000,0.0800000,-0.0800000,0,1.6114800,0.0831859,-0.0831859,0,2018-12-20 19:43:30,2024-06-06 10:08:02
332.01,139285832,CP,23h12m14.15s,348.0589520,-44d52m35.35s,-44.8764850,35.9060000,0.058,-0.058,0,-37.3900000,0.096,-0.096,0,2459062.4468860,0.001973,-0.001973,0,0.7768500,0.0000300,-0.0000300,0,1.4300000,0.4420000,-0.4420000,0,830.0000000,7.5107300,-7.5107300,0,3.2832400,0.3501390,-0.3501390,0,4180.3200000,,,,2240.0000000,,,,11.5273000,0.006,-0.006,0,222.8520000,3.6895000,-3.6895000,0,5190.0000000,133.3000000,-133.3000000,0,4.4200000,0.0900000,-0.0900000,0,0.9600000,0.0600000,-0.0600000,0,2018-12-20 19:43:30,2023-12-03 12:03:15
3321.01,306648160,CP,17h43m02.48s,265.7603350,-65d00m29.71s,-65.0082520,0.1130000,0.046,-0.046,0,-1.9610000,0.049,-0.049,0,2458681.4889200,0.000529,-0.000529,0,3.6525305,0.0000752,-0.0000752,0,4.1530000,0.0700000,-0.0700000,0,9770.0000000,0.3921990,-0.3921990,0,14.7302000,0.7168880,-0.7168880,0,967.9190000,,,,1553.0000000,,,,10.6651000,0.006,-0.006,0,285.8950000,3.2810000,-3.2810000,0,5930.0000000,129.2000000,-129.2000000,0,4.1400000,0.0800000,-0.0800000,0,1.4700000,0.0700000,-0.0700000,0,2021-06-04 14:05:42,2025-04-21 12:03:49
333.01,224245334,CP,23h33m25.8s,353.3574990,-41d10m17.48s,-41.1715210,16.7010000,0.042,-0.042,0,1.7910000,0.050,-0.050,0,2459089.9183680,0.002778,-0.002778,0,3.7852328,0.0000170,-0.0000170,0,3.5398298,0.2992673,-0.2992673,0,1338.8791278,102.1641800,-102.1641800,0,4.7864833,0.3589693,-0.3589693,0,650.4958544,,,,1288.0445455,,,,11.5166000,0.006,-0.006,0,352.2690000,4.7305000,-4.7305000,0,6150.0000000,129.2000000,-129.2000000,0,4.4000000,0.0800000,-0.0800000,0,1.1289999,0.0535025,-0.0535025,0,2018-12-20 19:43:30,2025-11-19 12:03:20
3331.01,194795551,CP,18h05m17.8s,271.3241670,-34d06m25.82s,-34.1071710,0.4210000,0.118,-0.118,0,-16.9430000,0.090,-0.090,0,2459383.7604850,0.000818,-0.000818,0,2.0180196,0.0000034,-0.0000034,0,1.9670000,0.0690000,-0.0690000,0,15190.0000000,7.1664000,-7.1664000,0,12.1680000,0.6983990,-0.6983990,0,520.1360000,,,,1330.0000000,,,,11.3208000,0.006,-0.006,0,217.1930000,2.7145000,-2.7145000,0,5544.0000000,131.1000000,-131.1000000,0,4.4700000,0.0800000,-0.0800000,0,0.9600000,0.0500000,-0.0500000,0,2021-06-04 14:05:44,2024-08-22 10:08:01
3353.01,391903064,CP,07h06m07.16s,106.5298150,-75d49m10.41s,-75.8195590,-5.9600000,0.036,-0.036,0,38.5990000,0.037,-0.037,0,2460174.1499800,0.000776,-0.000776,0,4.6658007,0.0000033,-0.0000033,0,2.6090000,0.0330000,-0.0330000,0,565.0000000,7.3722300,-7.3722300,0,2.1782100,0.1122700,-0.1122700,0,216.4290000,,,,1068.0000000,,,,8.7843000,0.006,-0.006,0,78.7577000,0.1213000,-0.1213000,0,6365.0000000,197.0000000,-197.0000000,0,4.5451600,0.2842580,-0.2842580,0,1.0200000,0.0500000,-0.0500000,0,2021-06-09 21:53:07,2025-04-21 12:03:49
3362.01,464300749,CP,10h23m56.19s,155.9841430,-56d50m35.22s,-56.8431170,-24.1250000,0.050,-0.050,0,7.7160000,0.046,-0.046,0,2460031.2409340,0.002304,-0.002304,0,18.0953159,0.0000448,-0.0000448,0,2.6270000,0.7090000,-0.7090000,0,3176.0000000,281.1520000,-281.1520000,0,12.0619000,0.7009450,-0.7009450,0,37.2117000,,,,688.0000000,,,,10.3823000,0.006,-0.006,0,366.9870000,4.2115000,-4.2115000,0,6509.8000000,102.5000000,-102.5000000,0,3.9900000,0.6300000,-0.6300000,0,1.8000000,0.0800000,-0.0800000,0,2021-06-15 23:02:46,2023-05-11 10:10:01
3364.01,280655495,CP,09h38m09.07s,144.5377710,-49d20m06.8s,-49.3352230,-26.5380000,0.056,-0.056,0,14.0070000,0.055,-0.055,0,2459990.1595600,0.000931,-0.000931,0,5.8769438,0.0001851,-0.0001851,0,4.5933803,0.0823319,-0.0823319,0,7168.7849256,113.0435900,-113.0435900,0,12.3925008,0.6777663,-0.6777663,0,511.3176191,,,,1212.8090781,,,,10.8137000,0.006,-0.006,0,277.8990000,2.4830000,-2.4830000,0,5805.0000000,133.1000000,-133.1000000,0,4.1300000,0.0800000,-0.0800000,0,1.4484000,0.0721859,-0.0721859,0,2021-06-15 23:02:46,2024-01-17 10:08:02
3540.01,17865622,CP,21h55m38.73s,328.9113710,+28d10m46.2s,28.1795000,8.4100000,0.861,-0.861,0,2.6500000,0.859,-0.859,0,2459826.7364280,0.000610,-0.000610,0,3.1198404,0.0001282,-0.0001282,0,1.7646723,0.0377944,-0.0377944,0,8016.8009531,283.0963000,-283.0963000,0,12.1758000,1.3005697,-1.3005697,0,728.1777183,,,,1324.8877848,,,,10.9541000,0.007,-0.007,0,,,,0,6011.2000000,41.8000000,-41.8000000,0,,,,0,1.1347600,0.1054970,-0.1054970,0,2021-06-23 15:11:40,2024-09-06 10:08:02
3568.01,160390955,CP,21h30m24.57s,322.6023680,+34d44m22.49s,34.7395810,26.3490000,0.034,-0.034,0,-7.7210000,0.049,-0.049,0,2459799.3832970,0.001494,-0.001494,0,4.4178042,0.0001971,-0.0001971,0,2.5881434,0.1387981,-0.1387981,0,6790.1682056,234.6320300,-234.6320300,0,6.4020317,0.7326464,-0.7326464,0,130.1481354,,,,861.4483375,,,,12.0729000,0.006,-0.006,0,197.9060000,1.2975000,-1.2975000,0,4864.0000000,135.9000000,-135.9000000,0,4.5500000,0.0900000,-0.0900000,0,0.7857990,0.0516809,-0.0516809,0,2021-06-23 15:11:43,2024-09-07 12:02:53
3577.01,396133015,CP,21h48m23.02s,327.0959170,+48d20m03.84s,48.3343990,5.0580000,0.056,-0.056,0,-33.3410000,0.053,-0.053,0,2459847.6733900,0.002779,-0.002779,0,5.2667367,0.0000214,-0.0000214,0,2.7880000,0.3750000,-0.3750000,0,2910.0000000,209.5820000,-209.5820000,0,8.7167500,0.5630450,-0.5630450,0,248.8140000,,,,1106.0000000,,,,11.3209000,0.006,-0.006,0,420.9990000,6.2935000,-6.2935000,0,5938.0000000,145.3000000,-145.3000000,0,4.0600000,0.0800000,-0.0800000,0,1.6000000,0.0800000,-0.0800000,0,2021-06-23 15:13:15,2025-01-20 12:03:29
3629.01,455784423,CP,23h59m10.41s,359.7933850,+39d18m51.32s,39.3142560,185.7470000,0.044,-0.044,0,1.0230000,0.030,-0.030,0,2459878.6188250,0.000972,-0.000972,0,3.9365629,0.0000061,-0.0000061,0,2.1900000,0.3840000,-0.3840000,0,15461.0000000,821.7400000,-821.7400000,0,8.0992700,0.3339120,-0.3339120,0,41.2897000,,,,706.0000000,,,,12.7882000,0.007,-0.007,0,130.0910000,0.5465000,-0.5465000,0,3689.0000000,157.0000000,-157.0000000,0,4.6400000,0.0100000,-0.0100000,0,0.6100000,0.0200000,-0.0200000,0,2021-06-23 15:16:43,2024-08-22 10:08:01
3688.01,245509452,CP,02h37m07.76s,39.2823370,+54d51m04.37s,54.8512150,18.8440000,0.067,-0.067,0,-11.3700000,0.069,-0.069,0,2459883.8641790,0.000868,-0.000868,0,3.2462080,0.0001879,-0.0001879,0,3.4201513,0.0717736,-0.0717736,0,9405.9910446,184.7345100,-184.7345100,0,13.2996429,0.7229807,-0.7229807,0,1107.8472213,,,,1471.4303775,,,,11.8433000,0.013,-0.013,0,396.3780000,5.9425000,-5.9425000,0,6088.0000000,151.3000000,-151.3000000,0,4.2400000,0.0800000,-0.0800000,0,1.3454800,0.0669749,-0.0669749,0,2021-06-23 15:17:52,2023-03-21 12:03:03
3693.01,240823272,CP,01h02m37.05s,15.6543940,+51d18m14.01s,51.3038920,-6.9310000,0.064,-0.064,0,-21.3340000,0.071,-0.071,0,2459888.2123250,0.000496,-0.000496,0,9.0881638,0.0003139,-0.0003139,0,3.4020000,0.0920000,-0.0920000,0,24660.0000000,3.4059800,-3.4059800,0,12.8974000,0.7620010,-0.7620010,0,57.0645000,,,,765.0000000,,,,11.4190000,0.006,-0.006,0,176.4360000,1.2160000,-1.2160000,0,5211.0000000,134.1000000,-134.1000000,0,4.5800000,0.0800000,-0.0800000,0,0.8000000,0.0500000,-0.0500000,0,2021-06-23 15:17:53,2024-08-22 10:08:01
