# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jun 24 07:18:55 2026
#
# User preference: *
#
# CONSTRAINT:  where (tfopwg_disp like '%FP%')
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
3146.01,360816293,FP,12h43m47.22s,190.9467640,-76d41m48s,-76.6966660,-48.7460000,0.044,-0.044,0,-13.4320000,0.037,-0.037,0,2458650.9055930,0.000743,-0.000743,0,3.5506084,0.0000995,-0.0000995,0,2.7060000,0.1100000,-0.1100000,0,16040.0000000,4.3298900,-4.3298900,0,14.4767000,0.9315030,-0.9315030,0,230.0450000,,,,1084.0000000,,,,12.2077000,0.006,-0.006,0,280.3550000,1.9625000,-1.9625000,0,5083.0000000,126.2000000,-126.2000000,0,4.2600000,0.0800000,-0.0800000,0,1.1300000,0.0700000,-0.0700000,0,2021-06-04 13:54:16,2024-08-22 10:08:01
315.01,66356824,FP,00h48m18.3s,12.0762690,-32d07m10.06s,-32.1194610,-7.2700000,0.063,-0.063,0,-26.1110000,0.043,-0.043,0,2459109.3921600,0.002040,-0.002040,0,3.5556200,0.0000100,-0.0000100,0,1.8380000,0.3800000,-0.3800000,0,2610.0000000,205.9480000,-205.9480000,0,11.1675000,2.1972800,-2.1972800,0,691.8050000,,,,1428.0000000,,,,12.4245000,0.006,-0.006,0,551.6190000,12.7380000,-12.7380000,0,5671.0000000,127.5000000,-127.5000000,0,4.1900000,0.0800000,-0.0800000,0,1.3400000,0.0700000,-0.0700000,0,2018-12-20 19:43:30,2022-10-20 16:02:02
3153.01,466318137,FP,11h02m55.7s,165.7320790,-60d11m48.74s,-60.1968710,,,,,,,,,2460014.8054400,0.001434,-0.001434,0,1.1216021,0.0000780,-0.0000780,0,1.6434889,0.1277004,-0.1277004,0,3599.1066292,204.0365900,-204.0365900,0,,,,0,2238.2277057,,,,1754.2674951,,,,11.2789000,0.010,-0.010,0,,,,0,3294.0000000,38.9000000,-38.9000000,0,,,,0,,,,0,2021-06-04 13:54:17,2024-07-24 12:02:44
3159.01,449549170,FP,13h21m51.46s,200.4644210,-62d32m31.64s,-62.5421220,14.3600000,0.036,-0.036,0,-7.9010000,0.039,-0.039,0,2460068.9141550,0.008573,-0.008573,0,1.4753526,0.0000151,-0.0000151,0,3.2900000,0.4870000,-0.4870000,0,870.0000000,1.8016000,-1.8016000,0,5.3053300,0.3792540,-0.3792540,0,4142.3100000,,,,2235.0000000,,,,11.2925000,0.006,-0.006,0,428.1150000,5.2555000,-5.2555000,0,5732.0000000,128.6000000,-128.6000000,0,3.9300000,0.0800000,-0.0800000,0,1.8100000,0.0900000,-0.0900000,0,2021-06-04 13:54:18,2025-12-11 16:00:01
3164.01,419946164,FP,13h31m16.32s,202.8180120,-48d41m56.22s,-48.6989500,-20.2250000,0.082,-0.082,0,-2.4230000,0.083,-0.083,0,2458623.3433940,0.001043,-0.001043,0,1.7765395,0.0001501,-0.0001501,0,1.2580000,0.2440000,-0.2440000,0,14020.0000000,50.1134000,-50.1134000,0,16.6000000,1.4012900,-1.4012900,0,926.7090000,,,,1537.0000000,,,,12.5348000,0.006,-0.006,0,629.8940000,24.2390000,-24.2390000,0,6394.0000000,131.0000000,-131.0000000,0,4.3300000,0.1000000,-0.1000000,0,1.2800000,0.0800000,-0.0800000,0,2021-06-04 13:54:19,2024-08-22 10:08:01
3165.01,419858461,FP,12h46m34.48s,191.6436590,-59d33m53.39s,-59.5648310,-15.1450000,0.030,-0.030,0,-6.2060000,0.029,-0.029,0,2460041.9757350,0.001523,-0.001523,0,2.5433707,0.0001232,-0.0001232,0,3.2214112,0.0781615,-0.0781615,0,55256.7333661,1778.0828000,-1778.0828000,0,29.0069132,0.6634166,-0.6634166,0,1385.1864320,,,,1555.9541912,,,,13.6313000,0.007,-0.007,0,844.4900000,18.1160000,-18.1160000,0,6748.0000000,125.0000000,-125.0000000,0,4.4900000,,,0,1.1250300,,,0,2021-06-04 13:54:19,2025-12-11 16:00:01
3174.01,392112968,FP,11h37m08.93s,174.2872250,-67d31m09.61s,-67.5193360,-3.1160000,0.054,-0.054,0,-0.5890000,0.043,-0.043,0,2460041.5928170,0.007083,-0.007083,0,1.1960086,0.0000078,-0.0000078,0,2.3500000,0.3780000,-0.3780000,0,11770.0000000,23.3145000,-23.3145000,0,15.4837000,,,0,7334.0000000,,,,2578.0000000,,,,13.2785000,0.007,-0.007,0,1156.9700000,39.7200000,-39.7200000,0,7108.0000000,122.0000000,-122.0000000,0,4.2600000,,,0,1.5500000,,,0,2021-06-04 13:54:20,2024-08-22 10:08:01
3176.01,389999924,FP,10h40m26.05s,160.1085530,-62d41m09.47s,-62.6859640,1.3980000,0.027,-0.027,0,-3.2740000,0.027,-0.027,0,2460015.7192840,0.005587,-0.005587,0,4.7606207,0.0009677,-0.0009677,0,5.9420443,0.4419101,-0.4419101,0,7813.8313853,602.3548000,-602.3548000,0,14.5277130,10.2228980,-10.2228980,0,536.4815536,,,,1227.4631078,,,,12.6453000,0.006,-0.006,0,546.5570000,4.5790000,-4.5790000,0,6213.0000000,134.8000000,-134.8000000,0,4.3700000,0.0800000,-0.0800000,0,1.1804399,0.0530653,-0.0530653,0,2021-06-04 13:54:21,2025-12-11 16:00:01
3181.01,372596796,FP,10h05m59.89s,151.4995400,-66d53m51s,-66.8975010,-29.9960000,0.036,-0.036,0,15.5550000,0.032,-0.032,0,2458617.0318660,0.001084,-0.001084,0,3.5366743,0.0001518,-0.0001518,0,2.6970000,0.1430000,-0.1430000,0,13180.0000000,4.7660100,-4.7660100,0,13.3380000,0.7167000,-0.7167000,0,446.0230000,,,,1280.0000000,,,,12.2980000,0.006,-0.006,0,455.3040000,4.1195000,-4.1195000,0,5971.0000000,140.0000000,-140.0000000,0,4.3700000,0.0800000,-0.0800000,0,1.1400000,0.0600000,-0.0600000,0,2021-06-04 13:54:21,2024-08-22 10:08:01
3189.01,361998994,FP,09h40m56.06s,145.2336000,-63d29m13.97s,-63.4872130,-9.7820000,0.034,-0.034,0,9.6920000,0.031,-0.031,0,2458622.1891940,0.004049,-0.004049,0,1.8499600,0.0001401,-0.0001401,0,2.9540000,0.3870000,-0.3870000,0,9350.0000000,16.3639000,-16.3639000,0,13.3315000,,,0,2772.8100000,,,,2021.0000000,,,,13.6447000,0.006,-0.006,0,1049.8800000,18.8200000,-18.8200000,0,6320.0000000,122.0000000,-122.0000000,0,4.2600000,,,0,1.3700000,,,0,2021-06-04 13:54:23,2025-05-04 12:04:17
320.01,188593930,FP,23h02m05.43s,345.5226230,-16d21m38.52s,-16.3606990,-28.4580000,0.068,-0.068,0,-176.9290000,0.056,-0.056,0,2458354.2760700,0.003430,-0.003430,0,1.4650300,0.0002900,-0.0002900,0,1.1450000,0.2520000,-0.2520000,0,3162.1200000,9.2896500,-9.2896500,0,5.4322200,0.8257690,-0.8257690,0,601.3670000,,,,1379.0000000,,,,12.3574000,0.007,-0.007,0,379.2560000,5.2050000,-5.2050000,0,5912.5000000,441.0000000,-441.0000000,0,4.3600000,,,0,0.8800000,0.1200000,-0.1200000,0,2018-12-20 19:43:30,2021-12-06 16:02:02
3205.01,322862882,FP,14h33m54.34s,218.4764370,-24d39m10.16s,-24.6528220,-139.7100000,2.000,-2.000,0,-14.6800000,2.000,-2.000,0,2459359.4645320,0.000666,-0.000666,0,1.2361087,0.0000016,-0.0000016,0,1.1390000,0.1830000,-0.1830000,0,19760.0000000,52.9706000,-52.9706000,0,8.8224500,1.3312000,-1.3312000,0,272.0640000,,,,1131.0000000,,,,13.3640000,0.042,-0.042,0,,,,0,4313.2000000,312.3000000,-312.3000000,0,,,,0,0.5900000,0.0800000,-0.0800000,0,2021-06-04 13:54:25,2024-08-22 10:08:01
321.01,175476629,FP,23h23m54.7s,350.9779230,-38d13m32.84s,-38.2257890,25.6920000,0.047,-0.047,0,-13.8930000,0.058,-0.058,0,2458354.2715600,0.006740,-0.006740,0,1.1405700,0.0005300,-0.0005300,0,2.1880000,0.2400000,-0.2400000,0,5009.0100000,843.3300000,-843.3300000,0,6.5226300,2.6780200,-2.6780200,0,13201.6000000,,,,2986.0000000,,,,12.8509000,0.006,-0.006,0,380.0530000,6.5265000,-6.5265000,0,5349.5000000,38.6000000,-38.6000000,0,4.4400000,2.0000000,-2.0000000,0,0.8400000,0.0100000,-0.0100000,0,2018-12-20 19:43:30,2021-12-06 16:02:02
3216.01,306547699,FP,11h57m49.88s,179.4578330,-62d19m39.17s,-62.3275460,-6.8640000,0.092,-0.092,0,0.6570000,0.083,-0.083,0,2459356.2413040,0.002802,-0.002802,0,2.6985136,0.0000196,-0.0000196,0,4.8560000,0.2170000,-0.2170000,0,13510.0000000,9.0179300,-9.0179300,0,,,,0,457.9950000,,,,1288.0000000,,,,13.1235000,0.017,-0.017,0,7186.7600000,2210.3500000,-2210.3500000,0,3922.8000000,331.1000000,-331.1000000,0,,,,0,,,,0,2021-06-04 13:54:26,2025-03-19 12:04:32
3217.01,309436531,FP,09h15m13.41s,138.8058580,-79d46m27.78s,-79.7743830,7.5140000,0.031,-0.031,0,-2.0050000,0.034,-0.034,0,2459383.9669290,0.000648,-0.000648,0,3.2136333,0.0000042,-0.0000042,0,1.8750000,0.1750000,-0.1750000,0,7810.0000000,3.9658900,-3.9658900,0,11.1273000,0.5831070,-0.5831070,0,362.6090000,,,,1215.0000000,,,,12.3297000,0.006,-0.006,0,522.6630000,4.9445000,-4.9445000,0,6189.4000000,119.1000000,-119.1000000,0,4.3200000,0.0800000,-0.0800000,0,1.2500000,0.0600000,-0.0600000,0,2021-06-04 13:54:26,2024-08-22 10:08:01
3220.01,304950588,FP,11h53m25.7s,178.3570870,-61d05m51.84s,-61.0977330,-6.2570000,0.031,-0.031,0,0.3710000,0.026,-0.026,0,2459350.8573520,0.005173,-0.005173,0,7.4316274,0.0000659,-0.0000659,0,3.8680000,0.4460000,-0.4460000,0,13740.0000000,20.9701000,-20.9701000,0,,,,0,25.9699000,,,,628.0000000,,,,13.2566000,0.029,-0.029,0,3327.9900000,244.1700000,-244.1700000,0,3505.0000000,222.6000000,-222.6000000,0,,,,0,,,,0,2021-06-04 13:54:27,2025-04-19 12:03:12
3221.01,303883880,FP,11h50m45.3s,177.6887430,-62d45m09.54s,-62.7526500,-5.3060000,0.030,-0.030,0,0.5490000,0.027,-0.027,0,2459359.5988100,0.001384,-0.001384,0,0.8970184,0.0000027,-0.0000027,0,2.4340000,0.2700000,-0.2700000,0,12070.0000000,9.7007600,-9.7007600,0,,,,0,,,,,,,,,13.3733000,0.028,-0.028,0,2275.7800000,102.2350000,-102.2350000,0,,,,0,,,,0,,,,0,2021-06-04 13:54:27,2024-08-22 10:08:01
3236.01,242460075,FP,14h17m16.35s,214.3181100,-44d20m22.88s,-44.3396900,-21.0780000,0.054,-0.054,0,-1.6400000,0.046,-0.046,0,2459356.4890510,0.001590,-0.001590,0,2.9098435,0.0000101,-0.0000101,0,1.9280000,0.2040000,-0.2040000,0,9480.0000000,7.2433000,-7.2433000,0,13.2842000,0.8152670,-0.8152670,0,378.4810000,,,,1228.0000000,,,,12.9841000,0.006,-0.006,0,717.0790000,17.1130000,-17.1130000,0,5955.0000000,134.1000000,-134.1000000,0,4.2400000,0.0800000,-0.0800000,0,1.3100000,0.0700000,-0.0700000,0,2021-06-04 13:54:29,2024-08-22 10:08:01
3253.01,112037203,FP,13h56m44.04s,209.1835120,-35d17m32.79s,-35.2924430,-47.7000000,0.055,-0.055,0,-46.0820000,0.051,-0.051,0,2458619.6061930,0.002298,-0.002298,0,4.3622356,0.0008529,-0.0008529,0,2.6450000,0.2290000,-0.2290000,0,18670.0000000,17.8254000,-17.8254000,0,11.0608000,,,0,89.5299000,,,,856.0000000,,,,13.2041000,0.006,-0.006,0,277.7180000,2.5300000,-2.5300000,0,4486.0000000,122.0000000,-122.0000000,0,4.5000000,,,0,0.7800000,,,0,2021-06-04 13:54:32,2024-08-22 10:08:01
3257.01,76505260,FP,15h14m44.25s,228.6843630,-31d54m07.94s,-31.9022060,-12.3550000,0.090,-0.090,0,-0.1190000,0.082,-0.082,0,2459356.4417410,0.001764,-0.001764,0,2.5336422,0.0000090,-0.0000090,0,2.8650000,0.1720000,-0.1720000,0,13290.0000000,3422.4500000,-3422.4500000,0,29.1830000,,,0,3022.3700000,,,,2065.0000000,,,,13.2608000,0.006,-0.006,0,761.7660000,29.1580000,-29.1580000,0,6038.0000000,122.0000000,-122.0000000,0,4.2200000,,,0,1.3600000,,,0,2021-06-04 13:54:32,2024-08-22 10:08:01
3290.01,31697707,FP,19h16m33.67s,289.1402910,-34d46m54.31s,-34.7817540,12.9690000,0.072,-0.072,0,-40.9150000,0.065,-0.065,0,2459059.7673490,0.001753,-0.001753,0,3.9109460,0.0000290,-0.0000290,0,3.2800000,0.3230000,-0.3230000,0,5210.0000000,2.7713600,-2.7713600,0,10.6878000,0.6178830,-0.6178830,0,497.7330000,,,,1315.0000000,,,,11.3612000,0.006,-0.006,0,369.4440000,5.3700000,-5.3700000,0,5642.0000000,132.0000000,-132.0000000,0,4.0700000,0.0800000,-0.0800000,0,1.5400000,0.0800000,-0.0800000,0,2021-06-04 14:05:38,2024-08-22 10:08:01
3306.01,369861731,FP,10h44m10.09s,161.0420280,-86d19m11.83s,-86.3199540,-22.4200000,0.036,-0.036,0,15.3940000,0.033,-0.033,0,2459387.0957410,0.001433,-0.001433,0,3.8780401,0.0000108,-0.0000108,0,2.7570000,0.3520000,-0.3520000,0,5030.0000000,1.8246700,-1.8246700,0,8.5758000,0.4911880,-0.4911880,0,602.2290000,,,,1380.0000000,,,,12.3483000,0.006,-0.006,0,403.5820000,3.1755000,-3.1755000,0,5617.0000000,135.6000000,-135.6000000,0,4.3100000,0.0800000,-0.0800000,0,1.1500000,0.0600000,-0.0600000,0,2021-06-04 14:05:40,2024-08-22 10:08:01
331.01,262531275,FP,01h21m40.62s,20.4192560,-42d28m54.42s,-42.4817830,-6.2790000,0.022,-0.022,0,-14.5140000,0.023,-0.023,0,2459141.0549980,0.007020,-0.007020,0,2.4843369,0.0000234,-0.0000234,0,1.1540000,0.2950000,-0.2950000,0,4450.0000000,17.9205000,-17.9205000,0,8.5974600,,,0,160.1410000,,,,991.0000000,,,,13.0261000,0.006,-0.006,0,939.1360000,17.1570000,-17.1570000,0,5608.0000000,122.0000000,-122.0000000,0,3.9400000,,,0,1.7600000,,,0,2018-12-20 19:43:30,2025-03-11 16:00:01
3311.01,337274055,FP,17h56m15.26s,269.0635810,-57d06m02.15s,-57.1005970,6.8390000,0.037,-0.037,0,6.9600000,0.038,-0.038,0,2459383.5904410,0.003271,-0.003271,0,4.8435717,0.0000335,-0.0000335,0,2.5610000,0.2780000,-0.2780000,0,6120.0000000,3124.7100000,-3124.7100000,0,15.3767000,,,0,693.6870000,,,,1429.0000000,,,,13.1052000,0.006,-0.006,0,521.9220000,5.9740000,-5.9740000,0,5552.0000000,122.0000000,-122.0000000,0,4.4200000,,,0,1.0100000,,,0,2021-06-04 14:05:40,2025-05-13 12:03:17
3313.01,327210623,FP,18h02m37.67s,270.6569680,-37d26m24.72s,-37.4402010,-4.3010000,0.142,-0.142,0,-6.3600000,0.122,-0.122,0,2459384.9572130,0.004964,-0.004964,0,2.1284230,0.0000203,-0.0000203,0,2.8720000,0.3570000,-0.3570000,0,11080.0000000,3293.3200000,-3293.3200000,0,,,,0,674.8060000,,,,1419.0000000,,,,12.6827000,0.006,-0.006,0,8341.8000000,3405.2200000,-3405.2200000,0,3689.6000000,317.0000000,-317.0000000,0,,,,0,,,,0,2021-06-04 14:05:41,2024-08-22 10:08:01
3319.01,310267134,FP,16h45m31.77s,251.3823580,-76d56m16.18s,-76.9378280,-14.6910000,0.027,-0.027,0,-30.8780000,0.037,-0.037,0,2458681.7133500,0.002723,-0.002723,0,0.5438807,0.0000438,-0.0000438,0,0.7800000,0.2320000,-0.2320000,0,3390.0000000,33.5861000,-33.5861000,0,6.4658100,,,0,1246.7500000,,,,1655.0000000,,,,13.5252000,0.006,-0.006,0,557.8040000,5.9540000,-5.9540000,0,5259.0000000,122.0000000,-122.0000000,0,4.4100000,,,0,0.9800000,,,0,2021-06-04 14:05:42,2024-08-22 10:08:01
3323.01,305512837,FP,17h30m33.76s,262.6406860,-64d43m23.31s,-64.7231420,-11.4690000,0.021,-0.021,0,-27.1760000,0.024,-0.024,0,2459386.3577340,0.001192,-0.001192,0,3.0223957,0.0000070,-0.0000070,0,3.2720000,0.1860000,-0.1860000,0,14800.0000000,226.2740000,-226.2740000,0,11.5070000,1.4904000,-1.4904000,0,791.7330000,,,,1477.0000000,,,,12.7316000,0.006,-0.006,0,234.7210000,1.1845000,-1.1845000,0,4653.0000000,124.1000000,-124.1000000,0,4.5600000,0.0900000,-0.0900000,0,0.7500000,0.0500000,-0.0500000,0,2021-06-04 14:05:42,2024-08-22 10:08:01
3332.01,194179013,FP,18h04m09.53s,271.0397190,-34d07m13.33s,-34.1203700,-4.5260000,0.182,-0.182,0,-5.1230000,0.151,-0.151,0,2459384.1512350,0.008855,-0.008855,0,3.1785277,0.0000595,-0.0000595,0,5.9740000,0.6550000,-0.6550000,0,20330.0000000,3908.6600000,-3908.6600000,0,,,,0,788.1180000,,,,1476.0000000,,,,12.7825000,0.007,-0.007,0,6634.9500000,3149.7500000,-3149.7500000,0,3540.7000000,294.1000000,-294.1000000,0,,,,0,,,,0,2021-06-04 14:05:44,2024-08-22 10:08:01
3343.01,58046864,FP,18h20m39.59s,275.1649440,-39d13m15.45s,-39.2209570,9.7550000,0.047,-0.047,0,-15.5820000,0.041,-0.041,0,2458680.4761000,0.005940,-0.005940,0,2.3651663,0.0010118,-0.0010118,0,2.4620000,0.4780000,-0.4780000,0,15360.0000000,56.3030000,-56.3030000,0,19.4747000,,,0,851.5410000,,,,1504.0000000,,,,13.4411000,0.006,-0.006,0,991.2090000,25.6390000,-25.6390000,0,5805.0000000,123.0000000,-123.0000000,0,4.1000000,,,0,1.5100000,,,0,2021-06-04 14:05:45,2025-05-18 12:03:05
3347.01,131581531,FP,07h53m23.58s,118.3482670,-36d48m10.91s,-36.8030310,18.4370000,0.039,-0.039,0,0.9720000,0.039,-0.039,0,2459251.4785620,0.004996,-0.004996,0,3.0591641,0.0000276,-0.0000276,0,4.2500000,0.6010000,-0.6010000,0,2110.0000000,3.5519400,-3.5519400,0,7.0121400,0.4609450,-0.4609450,0,2296.7400000,,,,1928.0000000,,,,12.0536000,0.006,-0.006,0,491.0720000,5.5830000,-5.5830000,0,4999.4000000,290.5000000,-290.5000000,0,,,,0,1.5900000,0.0700000,-0.0700000,0,2021-06-04 15:10:29,2024-08-22 10:08:01
335.01,41865539,FP,01h25m17.34s,21.3222500,-39d56m52.34s,-39.9478720,-13.5010000,0.023,-0.023,0,-13.6740000,0.027,-0.027,0,2458354.8662700,0.003940,-0.003940,0,1.2609200,0.0004000,-0.0004000,0,2.7180000,0.7200000,-0.7200000,0,4825.9400000,27.7901000,-27.7901000,0,8.4678200,0.6781340,-0.6781340,0,5014.8100000,,,,2344.0000000,,,,12.3571000,0.006,-0.006,0,472.6130000,4.7065000,-4.7065000,0,5875.0000000,75.2000000,-75.2000000,0,4.3600000,,,0,1.1100000,0.0300000,-0.0300000,0,2018-12-20 19:43:30,2021-12-06 16:02:02
3357.01,412259468,FP,07h21m33.8s,110.3908350,-21d56m18.2s,-21.9383900,-4.1790000,0.045,-0.045,0,2.2970000,0.058,-0.058,0,2459229.6841040,0.001989,-0.001989,0,2.6535777,0.0003826,-0.0003826,0,2.1014914,0.3624995,-0.3624995,0,1446.2753601,105.7545300,-105.7545300,0,6.6859560,2.0409603,-2.0409603,0,4941.3523429,,,,2138.3618868,,,,11.0285000,0.012,-0.012,0,607.2900000,13.9150000,-13.9150000,0,8037.0000000,156.2550000,-156.2550000,0,4.2640200,0.0793857,-0.0793857,0,1.7018500,0.0645226,-0.0645226,0,2021-06-15 22:54:33,2021-10-29 12:59:15
3358.01,146244533,FP,08h54m10.09s,133.5420320,-48d04m22.05s,-48.0727920,-13.5970000,0.048,-0.048,0,5.8080000,0.049,-0.049,0,2459296.5563890,0.002237,-0.002237,0,8.8088443,0.0000358,-0.0000358,0,4.4110000,0.5820000,-0.5820000,0,3550.0000000,7.1856800,-7.1856800,0,10.7596000,0.5830360,-0.5830360,0,2579.3800000,,,,1985.0000000,,,,10.5387000,0.006,-0.006,0,454.8440000,6.1490000,-6.1490000,0,8072.0000000,235.3000000,-235.3000000,0,4.3700000,0.5300000,-0.5300000,0,1.5800000,0.0500000,-0.0500000,0,2021-06-15 23:02:45,2021-10-29 12:59:15
336.01,55452495,FP,04h42m40.87s,70.6702790,-64d53m06.75s,-64.8852090,-11.3240000,0.069,-0.069,0,-2.5660000,0.080,-0.080,0,2460108.1088610,0.010348,-0.010348,0,17.7082945,0.0002741,-0.0002741,0,3.4490000,1.0470000,-1.0470000,0,2341.0000000,415.3680000,-415.3680000,0,11.7171000,1.7356300,-1.7356300,0,100.1090000,,,,881.0000000,,,,9.9524000,0.006,-0.006,0,600.4970000,14.7285000,-14.7285000,0,7859.0000000,158.5000000,-158.5000000,0,4.1200000,1.5200000,-1.5200000,0,2.8000000,0.1000000,-0.1000000,0,2018-10-01 16:12:38,2024-09-19 10:08:01
3369.01,190981760,FP,08h57m35.78s,134.3990800,-36d51m02.7s,-36.8507490,-6.1950000,3.046,-3.046,0,1.5690000,3.046,-3.046,0,2459278.8249260,0.003225,-0.003225,0,3.5463582,0.0000197,-0.0000197,0,4.1680000,0.6210000,-0.6210000,0,6020.0000000,8.4288700,-8.4288700,0,,,,0,922.8380000,,,,1535.0000000,,,,12.7345000,0.006,-0.006,0,815.3130000,,,0,5453.0000000,291.1000000,-291.1000000,0,,,,0,,,,0,2021-06-16 22:56:23,2024-08-22 10:08:01
337.01,155986102,FP,00h29m19.22s,7.3300790,-50d08m24.19s,-50.1400520,27.7790000,1.146,-1.146,0,18.0420000,1.146,-1.146,0,2458360.6173100,0.001480,-0.001480,0,6.8716800,0.0011200,-0.0011200,0,3.1600000,0.1650000,-0.1650000,0,39248.4000000,3340.7800000,-3340.7800000,0,28.9670000,8.4729300,-8.4729300,0,380.1280000,,,,1230.0000000,,,,12.0235000,0.006,-0.006,0,292.6820000,,,0,5446.0000000,57.0000000,-57.0000000,0,4.4300000,2.0000000,-2.0000000,0,1.3300000,0.0300000,-0.0300000,0,2018-12-20 19:43:30,2021-12-06 16:02:02
